enst	hgnc	ensg	mis_n_pos	mis_prop_exp	mis_n_exp	mis_prop_obs	mis_n_obs	mis_oe	mis_oe_diff	mis_z	mis_p	non_n_pos	non_prop_exp	non_n_exp	non_prop_obs	non_n_obs	non_oe	non_oe_diff	non_z	non_p	syn_n_pos	syn_prop_exp	syn_n_exp	syn_prop_obs	syn_n_obs	syn_oe	syn_oe_diff	syn_z	syn_p	pli	loeuf
ENST00000302277	ZNF804A	ENSG00000170396	8003	0.0933099046705543	746.76	0.1029613894789454	824.0	1.1034334993840056	0.1717282377288532	2.9684328650448206	0.9985033875984582	549	0.0781065783185783	42.88	0.0218579234972677	12.0	0.2798507462686567	-0.4327679766160789	-4.911500003355373	4.519114298871441e-07	2264	0.1189078833873288	269.21	0.1351590106007067	306.0	1.1366591137030573	0.2487874073681102	2.3889426235267828	0.991551529515467	0.0055255	0.479
ENST00000354340	ZNF112	ENSG00000062370	6076	0.0950711555246592	577.65	0.0896971691902567	545.0	0.9434778845321562	0.021052929844451	-1.4281500463880596	0.0766243376070497	477	0.081077835890777	38.67	0.0272536687631027	13.0	0.3361779156969227	-0.3617036740316036	-4.306714379826851	8.284866885283366e-06	1565	0.1292637074887339	202.3	0.1258785942492012	197.0	0.9738012852199704	0.1023879521605647	-0.3991615911320594	0.344887071084294	0.0056068	0.533
ENST00000338244	SLC23A2	ENSG00000089057	4147	0.102023769927386	423.09	0.0576320231492645	239.0	0.5648916306223263	-0.3448135548863985	-9.444656081553456	1.782866733869888e-21	206	0.0977169446037646	20.13	0.0194174757281553	4.0	0.1987083954297069	-0.3863366618249992	-3.784740312545807	7.693458161030888e-05	1354	0.1207583733246726	163.51	0.121861152141802	165.0	1.0091125925019877	0.1528382328536007	0.1245331575561459	0.5495534256117276	0.0062629	0.528
ENST00000392993	GK5	ENSG00000175066	3468	0.0961416134055642	333.42	0.0582468281430219	202.0	0.6058424809549516	-0.2921098616170262	-7.570300095613179	1.86181513005342e-14	221	0.0960330255539515	21.22	0.0316742081447963	7.0	0.3298774740810556	-0.265623080555842	-3.2472640477010266	0.0005826011684312	1011	0.1146542159564366	115.92	0.1137487636003956	115.0	0.992063492063492	0.1633542616453969	-0.0903628052315849	0.4639994564298845	0.0063366	0.528
ENST00000336294	TMEM39B	ENSG00000121775	3142	0.0993110028194512	312.04	0.0875238701464035	275.0	0.8812972695808229	-0.013401427288129	-2.209149718352665	0.0135821144540609	149	0.103940420869882	15.49	0.0201342281879194	3.0	0.1936733376371852	-0.3348815205195975	-3.3520351674639453	0.0004010991396978	1018	0.1320600783404304	134.44	0.1581532416502947	161.0	1.1975602499256175	0.3550430975033738	2.459065030099318	0.9930350308495166	0.0065082	0.617
ENST00000287844	ABCF2	ENSG00000033050	4056	0.0980452449307449	397.67	0.0695266272189349	282.0	0.7091306862473911	-0.1975270721487613	-6.107617075291399	5.056481337681604e-10	235	0.0880928217353417	20.7	0.0212765957446808	5.0	0.2415458937198067	-0.3470967990100336	-3.613851435672461	0.000150840983453	1216	0.128241067415771	155.94	0.1332236842105263	162.0	1.0388611004232398	0.1854043927771123	0.5196518884101959	0.6983468871921343	0.0069909	0.495
ENST00000352618	RAD51AP1	ENSG00000111247	2209	0.093044103128743	205.53	0.0918967858759619	203.0	0.9876903615044031	0.1178867359010261	-0.185628164706008	0.4263681825893119	132	0.0707271990458909	9.34	0.0	0.0	0.0	-0.3816426765633707	-3.169630099385272	0.0007631655530737	647	0.1156792889124285	74.84	0.1051004636785162	68.0	0.9086050240513094	0.1216508568416989	-0.8413116046934483	0.2000866955898455	0.0072859	0.794
ENST00000335509	TPCN1	ENSG00000186815	5248	0.0987344817829584	518.16	0.0689786585365853	362.0	0.6986259070557357	-0.2196324937339572	-7.226168431585832	2.484057589374908e-13	245	0.1050203963916542	25.73	0.0326530612244898	8.0	0.3109211037699184	-0.3235389940936586	-3.694725918888226	0.0001100620503911	1639	0.1349185660399041	221.13	0.1384990848078096	227.0	1.0265454709899156	0.1491344002064639	0.4242980904153677	0.6643257841501371	0.0074276	0.436
ENST00000370214	ABCD3	ENSG00000117528	4248	0.0972499564609367	413.12	0.071563088512241	304.0	0.7358636715724245	-0.1725153578279106	-5.6503446676384135	8.006322254289745e-09	270	0.0787708000282405	21.27	0.0185185185185185	5.0	0.235072872590503	-0.3570142381730671	-3.67526706527774	0.0001188003689547	1306	0.1164121464678052	152.03	0.113323124042879	148.0	0.9734920739327764	0.1229098343411776	-0.3480716343764223	0.3638931932053477	0.0078364	0.435
ENST00000467460	PEX5L	ENSG00000114757	4041	0.0961623983273653	388.59	0.0581539222964612	235.0	0.6047505082477677	-0.300724592061532	-8.19552984728635	1.2474585222075735e-16	280	0.0922247435793648	25.82	0.0142857142857142	4.0	0.1549186676994577	-0.4776006470273112	-4.507348202284782	3.2821430481220284e-06	1218	0.1220655172181525	148.68	0.1206896551724138	147.0	0.9887005649717514	0.1393123662656018	-0.1466800276525108	0.4416922918501196	0.0079927	0.49
ENST00000331366	CPNE8	ENSG00000139117	3690	0.0968065268715005	357.22	0.073170731707317	270.0	0.7558367392643188	-0.1456095493976689	-4.855575213496425	6.001889008913451e-07	232	0.0762233507037279	17.68	0.021551724137931	5.0	0.2828054298642534	-0.2692300990252747	-3.138184545773161	0.0008499890444957	1101	0.1174707976866474	129.34	0.1162579473206176	128.0	0.9896397092933352	0.1515423808178286	-0.1249888815281201	0.4502661762831366	0.0080248	0.518
ENST00000377307	ARHGAP39	ENSG00000147799	6974	0.1035681894102828	722.28	0.0990823057069113	691.0	0.9566926953536024	0.0257409264668241	-1.2294678033316149	0.1094482311081097	379	0.117797775169854	44.65	0.0369393139841688	14.0	0.3135498320268757	-0.4109359495447392	-4.883064474757297	5.222484953617501e-07	2172	0.1413450114268943	307.0	0.1606813996316758	349.0	1.1368078175895766	0.2404621088844564	2.5867572541029724	0.9951558090480364	0.0081913	0.449
ENST00000366672	GALNT2	ENSG00000143641	3675	0.1002848307363001	368.55	0.0748299319727891	275.0	0.7461674128340795	-0.1569926904029176	-5.137240545573355	1.3940099742065745e-07	208	0.1031489161591328	21.45	0.0096153846153846	2.0	0.0932400932400932	-0.5060369181195961	-4.435131455191399	4.600806144990821e-06	1088	0.1324825331042567	144.14	0.135110294117647	147.0	1.019841820452338	0.1718942786067555	0.2556712454807601	0.6008976499328239	0.0084175	0.488
ENST00000586569	TNFRSF11A	ENSG00000141655	3920	0.1025937314049871	402.17	0.097704081632653	383.0	0.9523335902727702	0.044918283966358	-1.0089411251705265	0.156501435287132	219	0.0985907927707987	21.59	0.0319634703196347	7.0	0.3242241778601204	-0.2753068721543768	-3.307464898442243	0.0004707225477865	1220	0.1313361739750962	160.23	0.1229508196721311	150.0	0.9361542782250516	0.0804660848723811	-0.8671281482161134	0.1929358996588797	0.0087667	0.597
ENST00000357545	SPOCK3	ENSG00000196104	2885	0.0964747478471292	278.33	0.0873483535528596	252.0	0.9054000646714332	0.017070575726019	-1.6603328599509266	0.0484237543419483	198	0.0938794752006177	18.59	0.0202020202020202	4.0	0.2151694459386767	-0.352094427641336	-3.554584972101783	0.000189288079897	758	0.1331430614811142	100.92	0.1345646437994723	102.0	1.0107015457788346	0.1923484219703564	0.1152056110047362	0.5458589243233108	0.0088061	0.597
ENST00000377705	NOL9	ENSG00000162408	4426	0.1002721276488183	443.8	0.0890194306371441	394.0	0.8877872915727805	-0.0239641015110394	-2.492393601716808	0.0063442670052097	260	0.0884574704844523	23.0	0.0269230769230769	7.0	0.3043478260869565	-0.3054563410142118	-3.4942089570868737	0.0002377343573547	1453	0.124306299350545	180.62	0.1211286992429456	176.0	0.97442143727162	0.1108938368948152	-0.3671211178795518	0.3567643378334984	0.008884	0.549
ENST00000403687	RASGRP3	ENSG00000152689	4550	0.0956771222908984	435.33	0.098021978021978	446.0	1.02451014173156	0.1138407105484832	0.5377197831115149	0.7046147403696041	270	0.0861864506779743	23.27	0.0296296296296296	8.0	0.3437902879243661	-0.2678130333335007	-3.311452868036473	0.0004640643654907	1320	0.1260090791293452	166.33	0.128030303030303	169.0	1.0160524259003183	0.1581261181300763	0.2212824704045975	0.5875637508630568	0.0091132	0.512
ENST00000602465	RUFY2	ENSG00000204130	3991	0.0913993360367315	364.77	0.064394888499123	257.0	0.704553554294487	-0.1976276680377721	-5.919951045414615	1.6101873160554561e-09	306	0.0846456677454128	25.9	0.0261437908496732	8.0	0.3088803088803089	-0.3226687834217492	-3.676491146911304	0.0001182320288129	1104	0.121842378451186	134.51	0.1231884057971014	136.0	1.0110772433276336	0.1694391083250733	0.1367265949612993	0.5543765463982954	0.0092466	0.463
ENST00000367324	PKP1	ENSG00000081277	4700	0.0998558185550785	469.32	0.0976595744680851	459.0	0.9780107389414472	0.0638465496342257	-0.5022116776378329	0.3077593147248121	240	0.1019416916582705	24.47	0.0333333333333333	8.0	0.3269309358398038	-0.2975613877345782	-3.512808401609495	0.0002216985459561	1415	0.1384834626933497	195.95	0.1392226148409894	197.0	1.0053585098239348	0.1353164212619784	0.0804972968445037	0.5320791269672056	0.0097729	0.509
ENST00000397820	C19orf38	ENSG00000214212	1455	0.1014821325258095	147.66	0.1017182130584192	148.0	1.002302587024245	0.1551947275032131	0.0298217772300235	0.5118954046142954	60	0.1043297927714065	6.26	0.0	0.0	0.0	-0.2586174535667996	-2.643660811775867	0.0041007398253948	490	0.1291041471146879	63.26	0.1489795918367347	73.0	1.15396775213405	0.3839334527097587	1.3120841439604347	0.9052541273493449	0.010044	0.919
ENST00000366812	ACBD3	ENSG00000182827	3355	0.0975581250294712	327.31	0.0769001490312965	258.0	0.7882435611499802	-0.1088411906311063	-4.032670039221911	2.7573342621029165e-05	252	0.0939981823522484	23.69	0.0198412698412698	5.0	0.2110595187842971	-0.4056282943381593	-4.033923407036526	2.742660208360356e-05	1008	0.1283631999089654	129.39	0.1458333333333333	147.0	1.1361001623000233	0.2969665598647125	1.658205844797921	0.951362037264096	0.010653	0.539
ENST00000356151	PXK	ENSG00000168297	3714	0.09636570755657	357.9	0.0807754442649434	300.0	0.8382229673093043	-0.063293813564527	-3.2197102505011093	0.0006416011193143	245	0.0778415357747841	19.07	0.0163265306122449	4.0	0.2097535395909806	-0.359261486057869	-3.593814285273821	0.0001629360748099	1147	0.1216394115144978	139.52	0.1159546643417611	133.0	0.9532683486238532	0.1087809719080918	-0.5890054151732976	0.2779288204993348	0.010847	0.479
ENST00000277632	MINDY3	ENSG00000148481	2882	0.0950877568524934	274.04	0.0881332408049965	254.0	0.9268719894905852	0.0394988643623888	-1.2727654235564323	0.1015506470460392	223	0.0854565353486409	19.06	0.0224215246636771	5.0	0.2623294858342078	-0.3083069433183858	-3.3671266054047817	0.0003797790447317	855	0.117899430535305	100.8	0.1345029239766081	115.0	1.1408730158730158	0.3242176614021306	1.5054544764258877	0.9338963637985968	0.011165	0.537
ENST00000354181	SLC12A6	ENSG00000140199	7437	0.1003586454043824	746.37	0.0613150463896732	456.0	0.6109570320350496	-0.3209963554194084	-11.205639170987483	1.9129109579565762e-29	391	0.0885965496069307	34.64	0.0306905370843989	12.0	0.3464203233256351	-0.3356678809194126	-4.029473464289813	2.795096272951741e-05	2363	0.1179879440784286	278.81	0.1138383410918324	269.0	0.9648147483949644	0.0750535983918359	-0.6252912203489631	0.2658899705949648	0.011377	0.395
ENST00000247026	NSRP1	ENSG00000126653	3757	0.0915261909206762	343.86	0.0857066808623902	322.0	0.936427615890188	0.0371697171071995	-1.237023986120557	0.1080390889395615	289	0.0779184213070389	22.52	0.0069204152249134	2.0	0.0888099467140319	-0.5145799528560717	-4.502879531916715	3.351944409224837e-06	929	0.1286266982759209	119.49	0.1420882669537136	132.0	1.1046949535525985	0.2720646381644199	1.225563568830435	0.88981852276809	0.012099	0.576
ENST00000331113	KCND2	ENSG00000184408	4043	0.1007192840299417	407.21	0.0554044026712837	224.0	0.5500847228702636	-0.3578093569541042	-9.573897261518193	5.147501811937116e-22	201	0.0963038876157724	19.36	0.0149253731343283	3.0	0.1549586776859504	-0.4215550277002059	-3.910881616381937	4.597991994989459e-05	1257	0.1208791864485707	151.95	0.1193317422434367	150.0	0.987166831194472	0.1362501214772173	-0.1682994096111369	0.4331738691502444	0.012477	0.574
ENST00000358517	PLEKHG1	ENSG00000120278	9060	0.0964353575918627	873.7	0.0839955849889624	761.0	0.8710083552706879	-0.0659619130058134	-4.011241213206538	3.02001799461256e-05	509	0.0894489710874294	45.53	0.0275049115913556	14.0	0.3074895673182517	-0.4153356792186148	-4.896871809180514	4.868715717963371e-07	2672	0.1268240726242803	338.87	0.1208832335329341	323.0	0.9531678814884764	0.0526579874760892	-0.9228142490483494	0.1780520069554464	0.012728	0.412
ENST00000361813	SMG5	ENSG00000198952	6532	0.0986821053196834	644.59	0.0904776484996938	591.0	0.9168618811957988	-0.0098481061583312	-2.223385257845929	0.0130949164568518	366	0.0938837824918304	34.36	0.0109289617486338	4.0	0.1164144353899883	-0.5653093305478409	-5.441203025733098	2.6460979143497315e-08	2073	0.1294200833661556	268.29	0.1263868789194404	262.0	0.9765552200976556	0.0882034711858686	-0.4114302080439649	0.3403785536382903	0.012768	0.412
ENST00000410111	IMMT	ENSG00000132305	4848	0.0968076102780666	469.32	0.0823019801980198	399.0	0.8501661979033496	-0.0638528657313654	-3.415647299350869	0.0003181530238671	310	0.0907460099184738	28.13	0.0258064516129032	8.0	0.2843938855314611	-0.3632384217454167	-3.980464916062888	3.439030797656799e-05	1563	0.1175230715775377	183.69	0.1164427383237364	182.0	0.9907997169143666	0.1266494267628715	-0.1326245693055349	0.4472451502845717	0.0133	0.472
ENST00000392607	ADGRA1	ENSG00000197177	3464	0.1070871374097836	370.95	0.0958429561200923	332.0	0.8949993260547244	-0.0088405456266255	-2.1401469104049413	0.0161714480151301	153	0.125602637788927	19.22	0.0326797385620915	5.0	0.2601456815816858	-0.3217762220240701	-3.468284119803471	0.0002618965914976	1154	0.1381646813791428	159.44	0.1412478336221837	163.0	1.0223281485198197	0.1664264330393938	0.3035199282484095	0.6192531686104261	0.013687	0.714
ENST00000392092	TBP	ENSG00000112592	2195	0.0967818020127343	212.44	0.0569476082004555	125.0	0.5884014309922802	-0.2837987272014743	-6.312190579431486	1.3755656787700788e-10	142	0.1224497793627025	17.39	0.0211267605633802	3.0	0.1725129384703852	-0.3871746725956921	-3.6833017508326287	0.0001151161761429	669	0.1178027198309381	78.81	0.1300448430493273	87.0	1.103920822230681	0.3112881019742797	0.9822211675798466	0.8370045492425084	0.015031	0.619
ENST00000313806	RCAN1	ENSG00000159200	1603	0.1023545511304273	164.07	0.0804741110417966	129.0	0.78624977143902	-0.0687795514119909	-2.890126275277266	0.0019254355371382	85	0.0878973982452209	7.47	0.0	0.0	0.0	-0.3151862600538858	-2.862039515583138	0.0021046221181877	471	0.1366977637149388	64.38	0.1358811040339702	64.0	0.994097545821684	0.2210518196624301	-0.0515928394675338	0.4794265625100161	0.016675	1.072
ENST00000568943	SLC6A2	ENSG00000103546	3940	0.1006797763907623	396.68	0.0741116751269035	292.0	0.736109710597963	-0.1705678593827344	-5.542176184168969	1.4936775054350813e-08	196	0.1107303230813275	21.7	0.0306122448979591	6.0	0.2764976958525346	-0.3267645654610087	-3.5744442968053085	0.0001754862599842	1232	0.1316438894781707	162.19	0.1298701298701298	160.0	0.9864973179604168	0.129911241296206	-0.1841411410103126	0.4269513662081846	0.017703	0.515
ENST00000227752	IL10RA	ENSG00000110324	3735	0.09919464723872	370.49	0.0888888888888888	332.0	0.8961105562903182	-0.0072456102267226	-2.1070054560767213	0.0175585533170829	173	0.0993641705684541	17.19	0.0289017341040462	5.0	0.2908667830133798	-0.2605069025992836	-3.0980697542351714	0.0009739278767131	1203	0.1297055012394529	156.04	0.1396508728179551	168.0	1.07664701358626	0.22302278549632	1.026695149377751	0.8477179829697603	0.017808	0.685
ENST00000306011	ATOH1	ENSG00000172238	2193	0.1045416171911331	229.26	0.121751025991792	267.0	1.1646165925150485	0.2871083515573873	2.634013258787963	0.9957808903618512	105	0.1085047265851486	11.39	0.0095238095238095	1.0	0.0877963125548726	-0.363941069513908	-3.261086149023737	0.0005549315735537	717	0.135170361449968	96.92	0.1882845188284518	135.0	1.3929013619479984	0.5780468181147453	4.159717659269891	0.9999840679380024	0.017833	1.052
ENST00000221166	NEFM	ENSG00000104722	5850	0.0965979110240419	565.1	0.0953846153846153	558.0	0.987435852061582	0.0658016997715664	-0.3141377705565825	0.3767082018523964	438	0.0847329719898465	37.11	0.0251141552511415	11.0	0.2964160603610886	-0.3957909494812791	-4.48043601034235	3.724535542563692e-06	1699	0.1302548146441047	221.3	0.1424367274867569	242.0	1.0935381834613649	0.2164095039508293	1.4918297656072996	0.9321281106879714	0.017983	0.514
ENST00000282499	GRIA4	ENSG00000152578	5873	0.0982153989431673	576.82	0.0609569215051932	358.0	0.6206442217676225	-0.3018597034947294	-9.59431347233879	4.22388035880642e-22	374	0.0839564312080421	31.4	0.0080213903743315	3.0	0.0955414012738853	-0.5696910361721013	-5.295329415498369	5.9401025528546456e-08	1774	0.1156874902157914	205.23	0.1116121758737316	198.0	0.964771232275983	0.0934275057617578	-0.5366508685542885	0.2957543997780423	0.01831	0.429
ENST00000570137	CDYL2	ENSG00000166446	3249	0.0982658052572665	319.27	0.1049553708833487	341.0	1.068061515331851	0.1722239916505292	1.280950348343404	0.8998944467317269	177	0.0888720393315466	15.73	0.0225988700564971	4.0	0.2542911633820724	-0.274005908576777	-3.098504367331432	0.000972500517004	991	0.1331010304727614	131.9	0.2058526740665994	204.0	1.5466262319939348	0.7055192441981737	6.742247396690464	0.9999999999922022	0.019293	0.6
ENST00000326279	LIN28A	ENSG00000131914	1335	0.1030268536091736	137.54	0.0861423220973782	115.0	0.8361204013377926	-0.0056010860639467	-2.029386227515017	0.0212094833945054	76	0.0920646664101034	7.0	0.0	0.0	0.0	-0.2939714523037954	-2.7760407010955634	0.0027512659805378	395	0.1335179280437806	52.74	0.1417721518987341	56.0	1.061812665908229	0.3130357493630608	0.4823088242811599	0.6852067102032894	0.019369	1.028
ENST00000276594	PRDM14	ENSG00000147596	3715	0.0992786752943342	368.82	0.0777927321668909	289.0	0.783580066156933	-0.1195618400740348	-4.3793597412726095	5.951425078575615e-06	217	0.0886466200971403	19.24	0.0138248847926267	3.0	0.1559251559251559	-0.4174653290936947	-3.877779837749248	5.270702220998187e-05	1096	0.1318310153072345	144.49	0.1259124087591241	138.0	0.9550833967748632	0.1070108118887168	-0.5791803454758837	0.2812337456377647	0.019397	0.6
ENST00000261951	CNOT6	ENSG00000113300	3637	0.0955325095156143	347.45	0.0571899917514435	208.0	0.598647287379479	-0.3013533278406727	-7.866475675757669	1.8238580584177363e-15	230	0.0830554131043669	19.1	0.0130434782608695	3.0	0.1570680628272251	-0.4135223393788327	-3.84751641247218	5.96606430018366e-05	1087	0.1207429874806845	131.25	0.1131554737810487	123.0	0.9371428571428572	0.097563510485343	-0.7677598223778178	0.2213149440943296	0.019515	0.548
ENST00000331768	SETD3	ENSG00000183576	3854	0.0953775405783526	367.59	0.0739491437467566	285.0	0.7753203297151718	-0.1274490941592164	-4.52885892915393	2.9651537263300253e-06	245	0.0850412247926286	20.84	0.0122448979591836	3.0	0.1439539347408829	-0.4453211402415531	-4.0848582617242295	2.2051864975390585e-05	1141	0.1194602613548766	136.3	0.1314636283961437	150.0	1.1005135730007336	0.2580452944086687	1.2501430129990814	0.8943763451918818	0.02084	0.508
ENST00000593829	LSM4	ENSG00000130520	866	0.1047657835530889	90.73	0.0635103926096997	55.0	0.6061942025790807	-0.1991139578128477	-3.964255010395766	3.681275750246491e-05	49	0.1067498664385401	5.23	0.0	0.0	0.0	-0.1900598544886976	-2.41988743909312	0.0077626560079678	273	0.1351490939607056	36.9	0.1611721611721611	44.0	1.1924119241192412	0.4924876190942029	1.2576581667298516	0.8957422962724761	0.022117	0.991
ENST00000321196	TMTC2	ENSG00000179104	5431	0.096866429601582	526.08	0.0841465660099429	457.0	0.8686891727493916	-0.0501030663070286	-3.169273478070857	0.0007641026427169	338	0.0857831565797063	28.99	0.029585798816568	10.0	0.3449465332873405	-0.307026145622954	-3.6893395385542864	0.0001124184922334	1656	0.1228199384368675	203.39	0.1400966183574879	232.0	1.1406657161119034	0.2693803313728816	2.141961399339433	0.9839017058262391	0.022549	0.477
ENST00000265678	RPS6KA2	ENSG00000071242	4682	0.0998155226824655	467.34	0.0756087142246903	354.0	0.7574784953139042	-0.1565015709698951	-5.525714419434036	1.6407376695852727e-08	238	0.0924430448282407	22.0	0.0294117647058823	7.0	0.3181818181818182	-0.2837481931759155	-3.357148409192181	0.0003937541495042	1443	0.1339590146850538	193.3	0.1399861399861399	202.0	1.0450077599586134	0.176196987820607	0.6721840312189412	0.7492667271360856	0.02261	0.438
ENST00000361189	PJA2	ENSG00000198961	4712	0.0952425323310562	448.78	0.0935908319185059	441.0	0.9826641115914256	0.070666826671022	-0.3862356551423515	0.3496610748140772	320	0.0878596870987208	28.12	0.015625	5.0	0.1778093883357041	-0.469162653502852	-4.564520204760702	2.5031899296002446e-06	1311	0.1206930176717661	158.23	0.1342486651411136	176.0	1.112304872653732	0.2584135243446338	1.5066427216034692	0.9340488696869068	0.02374	0.502
ENST00000396128	KLHL28	ENSG00000179454	3718	0.0983174053437477	365.54	0.0648197955890263	241.0	0.6592985719757072	-0.2433583584045862	-6.860037090953866	3.442133557731965e-12	234	0.0854083665075042	19.99	0.0128205128205128	3.0	0.1500750375187594	-0.4306455225786111	-3.972903934537138	3.550084481506077e-05	1118	0.1145511260965119	128.07	0.1135957066189624	127.0	0.9916451940345123	0.1546157896472874	-0.1003075368672597	0.4600500870591414	0.023745	0.585
ENST00000356763	PIK3R4	ENSG00000196455	8888	0.0969182770886182	861.41	0.0752700270027002	669.0	0.7766336587687629	-0.1599053645190674	-6.898560070431569	2.626613813640334e-12	511	0.0898678668167159	45.92	0.0156555772994129	8.0	0.1742160278745644	-0.549861134082496	-5.865861976138105	2.2340268301481027e-09	2692	0.1155029736058689	310.93	0.1095839524517087	295.0	0.9487666034155596	0.0533017106848696	-0.960821358658514	0.1683209986983033	0.024537	0.39
ENST00000446050	SERPINI1	ENSG00000163536	2747	0.0943122558032933	259.08	0.0964688751365125	265.0	1.0228500849158562	0.1387342084562607	0.3867492784466926	0.6505290847194212	151	0.0831172519183782	12.55	0.0132450331125827	2.0	0.1593625498007968	-0.3108874932952066	-3.1102157745188284	0.0009347536031647	769	0.1173051456833184	90.21	0.1092327698309492	84.0	0.9311606252078484	0.1250400340971879	-0.6956658995592798	0.2433190428932694	0.026631	0.644
ENST00000344768	FRMD6	ENSG00000139926	4083	0.0960411905794131	392.14	0.0810678422728386	331.0	0.8440862957107156	-0.0618105991397129	-3.24717375963185	0.0005827860299083	251	0.0871201968041583	21.87	0.0199203187250996	5.0	0.2286236854138088	-0.3709168100152369	-3.775192682845996	7.994201427404903e-05	1161	0.1317320144641156	152.94	0.1266149870801033	147.0	0.961161239701844	0.1088383578319704	-0.5155387216678483	0.3030883092446312	0.027916	0.495
ENST00000310836	UGT8	ENSG00000174607	3532	0.097360865312237	343.88	0.076727066817667	271.0	0.788065604280563	-0.1115184667395374	-4.136568690685908	1.7626892791547783e-05	209	0.0839118226156638	17.54	0.0047846889952153	1.0	0.057012542759407	-0.4950349105419481	-4.125896795502398	1.846464297567353e-05	1081	0.1204195347481216	130.17	0.1184088806660499	128.0	0.9833294922025044	0.1444402570181799	-0.2031252658323054	0.4195185620419989	0.027986	0.639
ENST00000607772	CNKSR3	ENSG00000153721	3520	0.0985304606571398	346.83	0.0846590909090909	298.0	0.8592105642533806	-0.0408660753302387	-2.761403653327802	0.0028776747470389	207	0.0883216977294948	18.28	0.0241545893719806	5.0	0.2735229759299781	-0.2888037544096898	-3.253442440376887	0.0005700791069642	1147	0.1249058698005878	143.27	0.1290322580645161	148.0	1.033014587841139	0.1861946859884564	0.4227007215437693	0.6637431854545971	0.028166	0.494
ENST00000309415	SH3RF3	ENSG00000172985	5444	0.1064187654564015	579.34	0.0957016899338721	521.0	0.8992992025408223	-0.023726285420757	-2.564243251694811	0.0051700524314468	231	0.10625091358372	24.54	0.0259740259740259	6.0	0.2444987775061124	-0.3814909160516777	-3.959336141752472	3.757919511342857e-05	1892	0.1305845281065912	247.07	0.1395348837209302	264.0	1.0685230906220908	0.1847897904083512	1.1554238097341651	0.8760415418322245	0.028368	0.527
ENST00000368824	TDRKH	ENSG00000182134	3630	0.0979482829830316	355.55	0.0741046831955922	269.0	0.756574321473773	-0.1447041016731364	-4.832935551528646	6.726717517473902e-07	213	0.0855049317415573	18.21	0.0140845070422535	3.0	0.1647446457990115	-0.3960643956848776	-3.7275713398995416	9.666692239656048e-05	1147	0.1185599222212143	135.99	0.1098517872711421	126.0	0.9265387160820648	0.0843339297757487	-0.9123080565185469	0.1808032872177099	0.028927	0.526
ENST00000252108	UBE4A	ENSG00000110344	7056	0.0952703025895713	672.23	0.0817743764172335	577.0	0.8583371762640762	-0.0697594189439118	-3.861391040402169	5.637164497511351e-05	388	0.0912662326763537	35.41	0.0206185567010309	8.0	0.2259248799774075	-0.4600998089876638	-4.8321493369745365	6.753343802893528e-07	2046	0.1238298347530893	253.36	0.116813294232649	239.0	0.9433217556046732	0.058581289781752	-0.9635382843724276	0.1676387305858591	0.028969	0.406
ENST00000367261	KLHL12	ENSG00000117153	3679	0.1004344022241015	369.5	0.0693123131285675	255.0	0.6901217861975643	-0.2131711123248447	-6.280236041477816	1.6902968994029426e-10	205	0.0891197296784456	18.27	0.0146341463414634	3.0	0.1642036124794745	-0.3981585353833018	-3.743101259226752	9.088146912086868e-05	1153	0.1204734066682491	138.91	0.1179531656548135	136.0	0.9790511842199986	0.1350108620627303	-0.262897614396504	0.3963147475466335	0.030342	0.524
ENST00000539935	CACNB4	ENSG00000182389	3331	0.0980070254757634	326.46	0.0651456019213449	217.0	0.6647062427249893	-0.2322708626916667	-6.37886642110098	8.920177841613803e-11	192	0.0914264448014948	17.55	0.0260416666666666	5.0	0.2849002849002849	-0.2691954702883858	-3.1434843794834797	0.000834746629462	1052	0.1189862259823187	125.17	0.1121673003802281	118.0	0.9427179036510346	0.1071487247234391	-0.6830997524689589	0.2472719059194841	0.030679	0.491
ENST00000307790	ASCC2	ENSG00000100325	4918	0.0980556268471928	482.24	0.0870272468483123	428.0	0.8875248838752489	-0.0277118963219267	-2.600637659305736	0.004652533893459	260	0.0995684937262514	25.89	0.023076923076923	6.0	0.2317497103128621	-0.4027179638785552	-4.119210091063102	1.9008670325211305e-05	1460	0.1330202226730794	194.21	0.1410958904109589	206.0	1.060707481592091	0.1916610422902664	0.908639371821173	0.8182297416303215	0.031027	0.446
ENST00000405303	TAPT1	ENSG00000169762	3667	0.0975833581208307	357.84	0.0771748022907008	283.0	0.7908562486027275	-0.1107180985194266	-4.164628830414458	1.559297462672413e-05	215	0.0787900796513341	16.94	0.0046511627906976	1.0	0.0590318772136953	-0.4839089867327156	-4.035063689222188	2.729374426537298e-05	1104	0.1222369012352738	134.95	0.1376811594202898	152.0	1.1263430900333458	0.2844136704535984	1.56661313845971	0.941397427524532	0.032078	0.564
ENST00000356245	G3BP1	ENSG00000145907	3020	0.0991386544796104	299.4	0.0870860927152318	263.0	0.8784235136940548	-0.0140656882604105	-2.2163194146449765	0.0133348171543127	163	0.0924365392771218	15.07	0.0184049079754601	3.0	0.19907100199071	-0.3199003395873465	-3.263253266447072	0.0005507052142422	950	0.1156058322511527	109.83	0.111578947368421	106.0	0.9651279249749614	0.1410090970285419	-0.3881666414567665	0.3489463588825392	0.033122	0.519
